frame,ctrl_name,cam_idx,led_id,depth_m,facing_cos,brightness,area
84069278739001.png,right_controller,0,11,0.28277,0.34633,39.0,1.50
84069278739001.png,right_controller,0,13,0.25850,0.66034,112.0,4.50
84069278739001.png,right_controller,0,16,0.24977,0.68032,106.0,6.00
84069289788203.png,right_controller,0,0,0.24503,0.36485,43.0,1.50
84069289788203.png,right_controller,0,2,0.25182,0.42689,83.0,3.50
84069289788203.png,right_controller,0,3,0.24388,0.43166,99.0,3.00
84069289788203.png,right_controller,0,7,0.26604,0.32304,57.0,2.00
84069289788203.png,right_controller,0,11,0.27217,0.32917,39.0,1.00
84069289788203.png,right_controller,0,13,0.24754,0.65949,121.0,4.50
84069289788203.png,right_controller,0,16,0.23843,0.68963,136.0,5.00
84069311993664.png,right_controller,0,0,0.24494,0.36235,45.0,1.50
84069311993664.png,right_controller,0,2,0.25265,0.40835,69.0,2.00
84069311993664.png,right_controller,0,3,0.24426,0.42094,86.0,4.50
84069311993664.png,right_controller,0,7,0.26679,0.30578,47.0,2.50
84069311993664.png,right_controller,0,11,0.27246,0.31868,39.0,1.50
84069311993664.png,right_controller,0,13,0.24809,0.64337,110.0,4.00
84069311993664.png,right_controller,0,16,0.23886,0.67623,150.0,5.00
84069323121149.png,right_controller,0,0,0.23590,0.35760,49.0,1.50
84069323121149.png,right_controller,0,2,0.24306,0.42441,74.0,4.50
84069323121149.png,right_controller,0,3,0.23501,0.42681,94.0,3.50
84069323121149.png,right_controller,0,7,0.25702,0.32038,55.0,2.50
84069323121149.png,right_controller,0,11,0.26270,0.32539,38.0,1.00
84069323121149.png,right_controller,0,13,0.23845,0.65872,109.0,5.00
84069323121149.png,right_controller,0,16,0.22945,0.68790,129.0,7.00
84069345334813.png,right_controller,0,0,0.23436,0.35514,49.0,2.50
84069345334813.png,right_controller,0,2,0.24160,0.41830,80.0,3.50
84069345334813.png,right_controller,0,3,0.23352,0.42232,93.0,4.50
84069345334813.png,right_controller,0,7,0.25554,0.31507,52.0,3.50
84069345334813.png,right_controller,0,11,0.26115,0.32222,40.0,1.50
84069345334813.png,right_controller,0,13,0.23695,0.65386,120.0,5.50
84069345334813.png,right_controller,0,16,0.22795,0.68330,133.0,6.00
84069356528011.png,right_controller,0,0,0.22205,0.35489,46.0,1.50
84069356528011.png,right_controller,0,2,0.22784,0.44854,82.0,3.50
84069356528011.png,right_controller,0,3,0.22047,0.43899,102.0,4.00
84069356528011.png,right_controller,0,7,0.24184,0.33858,74.0,3.00
84069356528011.png,right_controller,0,11,0.24814,0.32944,41.0,1.00
84069356528011.png,right_controller,0,13,0.22359,0.67961,135.0,5.50
84069356528011.png,right_controller,0,16,0.21481,0.70695,154.0,6.50
84069378610076.png,right_controller,0,0,0.22125,0.34915,49.0,1.00
84069378610076.png,right_controller,0,2,0.22694,0.44386,102.0,3.50
84069378610076.png,right_controller,0,3,0.21967,0.43272,84.0,6.00
84069378610076.png,right_controller,0,7,0.24077,0.33710,74.0,2.00
84069378610076.png,right_controller,0,11,0.24691,0.33094,48.0,2.00
84069378610076.png,right_controller,0,13,0.22255,0.67743,156.0,7.00
84069378610076.png,right_controller,0,16,0.21390,0.70213,163.0,7.50
84069389693824.png,right_controller,0,0,0.20940,0.35105,47.0,1.50
84069389693824.png,right_controller,0,2,0.21472,0.46045,109.0,4.00
84069389693824.png,right_controller,0,3,0.20759,0.44458,103.0,5.00
84069389693824.png,right_controller,0,7,0.22872,0.34468,70.0,4.50
84069389693824.png,right_controller,0,11,0.23521,0.32545,40.0,3.00
84069389693824.png,right_controller,0,13,0.21058,0.68956,142.0,7.50
84069389693824.png,right_controller,0,16,0.20188,0.71749,188.0,6.00
84069411844865.png,right_controller,0,0,0.20939,0.33777,48.0,2.00
84069411844865.png,right_controller,0,2,0.21470,0.44912,101.0,6.00
84069411844865.png,right_controller,0,3,0.20769,0.42942,100.0,5.50
84069411844865.png,right_controller,0,7,0.22829,0.34199,94.0,4.50
84069411844865.png,right_controller,0,11,0.23431,0.33081,49.0,4.00
84069411844865.png,right_controller,0,13,0.21017,0.68448,160.0,7.50
84069411844865.png,right_controller,0,16,0.20174,0.70546,184.0,8.50
84069422932217.png,right_controller,0,0,0.19637,0.34586,54.0,2.00
84069422932217.png,right_controller,0,2,0.20118,0.47331,109.0,6.00
84069422932217.png,right_controller,0,3,0.19428,0.45001,119.0,6.00
84069422932217.png,right_controller,0,7,0.21526,0.35120,76.0,5.50
84069422932217.png,right_controller,0,11,0.22205,0.32082,48.0,2.00
84069422932217.png,right_controller,0,13,0.19724,0.70035,181.0,8.00
84069422932217.png,right_controller,0,16,0.18859,0.72870,201.0,8.50
84069445171982.png,right_controller,0,0,0.19548,0.34052,50.0,3.00
84069445171982.png,right_controller,0,2,0.20007,0.47400,127.0,5.50
84069445171982.png,right_controller,0,3,0.19332,0.44660,112.0,7.50
84069445171982.png,right_controller,0,7,0.21405,0.35471,83.0,6.00
84069445171982.png,right_controller,0,11,0.22082,0.32514,50.0,3.00
84069445171982.png,right_controller,0,13,0.19609,0.70284,162.0,7.50
84069445171982.png,right_controller,0,16,0.18754,0.72759,217.0,10.00
84069456218251.png,right_controller,0,0,0.18480,0.32897,54.0,3.00
84069456218251.png,right_controller,0,2,0.18881,0.48608,122.0,7.50
84069456218251.png,right_controller,0,3,0.18234,0.44656,132.0,6.00
84069456218251.png,right_controller,0,7,0.20279,0.36528,85.0,4.00
84069456218251.png,right_controller,0,11,0.20982,0.32733,53.0,2.50
84069456218251.png,right_controller,0,13,0.18498,0.71546,194.0,10.00
84069456218251.png,right_controller,0,16,0.17653,0.73544,218.0,10.50
84069478408226.png,right_controller,0,0,0.18465,0.33009,50.0,2.00
84069478408226.png,right_controller,0,2,0.18883,0.48365,134.0,5.50
84069478408226.png,right_controller,0,3,0.18226,0.44623,138.0,6.50
84069478408226.png,right_controller,0,7,0.20288,0.36222,92.0,6.00
84069478408226.png,right_controller,0,11,0.20991,0.32486,51.0,2.50
84069478408226.png,right_controller,0,13,0.18502,0.71294,186.0,9.00
84069478408226.png,right_controller,0,16,0.17650,0.73429,206.0,12.50
84069489479313.png,right_controller,0,0,0.17528,0.30993,46.0,1.50
84069489479313.png,right_controller,0,2,0.17860,0.49160,140.0,7.00
84069489479313.png,right_controller,0,3,0.17255,0.43767,125.0,7.00
84069489479313.png,right_controller,0,7,0.19236,0.37436,110.0,6.50
84069489479313.png,right_controller,0,11,0.19943,0.33256,50.0,3.50
84069489479313.png,right_controller,0,13,0.17473,0.72528,205.0,10.00
84069489479313.png,right_controller,0,16,0.16655,0.73615,222.0,10.00
84069511721616.png,right_controller,0,2,0.17792,0.48874,130.0,8.00
84069511721616.png,right_controller,0,3,0.17188,0.43415,142.0,10.00
84069511721616.png,right_controller,0,7,0.19159,0.37296,89.0,5.50
84069511721616.png,right_controller,0,11,0.19853,0.33258,61.0,3.50
84069511721616.png,right_controller,0,13,0.17395,0.72387,195.0,12.50
84069511721616.png,right_controller,0,16,0.16582,0.73350,216.0,11.50
84069522778964.png,right_controller,0,0,0.16728,0.27359,50.0,2.00
84069522778964.png,right_controller,0,2,0.16907,0.49556,141.0,8.00
84069522778964.png,right_controller,0,3,0.16405,0.41482,133.0,6.00
84069522778964.png,right_controller,0,7,0.18199,0.39346,106.0,6.50
84069522778964.png,right_controller,0,11,0.18872,0.35316,60.0,3.50
84069522778964.png,right_controller,0,13,0.16476,0.74046,220.0,10.50
84069522778964.png,right_controller,0,16,0.15742,0.72884,255.0,11.50
84069544946871.png,right_controller,0,0,0.16557,0.27922,46.0,1.00
84069544946871.png,right_controller,0,2,0.16828,0.48413,161.0,7.00
84069544946871.png,right_controller,0,3,0.16270,0.41408,133.0,7.50
84069544946871.png,right_controller,0,7,0.18151,0.37750,122.0,6.50
84069544946871.png,right_controller,0,11,0.18820,0.33919,61.0,4.50
84069544946871.png,right_controller,0,13,0.16404,0.72823,206.0,12.50
84069544946871.png,right_controller,0,16,0.15632,0.72448,240.0,11.00
84069556045272.png,right_controller,0,0,0.15762,0.25711,52.0,3.00
84069556045272.png,right_controller,0,2,0.15971,0.48479,160.0,9.50
84069556045272.png,right_controller,0,3,0.15449,0.40017,132.0,6.50
84069556045272.png,right_controller,0,7,0.17279,0.38442,122.0,9.00
84069556045272.png,right_controller,0,11,0.17958,0.34504,66.0,5.00
84069556045272.png,right_controller,0,13,0.15548,0.73530,248.0,11.00
84069556045272.png,right_controller,0,16,0.14798,0.72018,239.0,10.50
84069578264786.png,right_controller,0,0,0.15749,0.26399,48.0,2.00
84069578264786.png,right_controller,0,2,0.15956,0.49221,165.0,9.50
84069578264786.png,right_controller,0,3,0.15427,0.40885,140.0,9.00
84069578264786.png,right_controller,0,7,0.17289,0.38692,123.0,6.50
84069578264786.png,right_controller,0,11,0.17999,0.34263,76.0,6.00
84069578264786.png,right_controller,0,13,0.15559,0.73896,231.0,14.00
84069578264786.png,right_controller,0,16,0.14792,0.72759,240.0,13.00
84069589365750.png,right_controller,0,0,0.15184,0.22708,46.0,2.00
84069589365750.png,right_controller,0,2,0.15287,0.48325,152.0,8.50
84069589365750.png,right_controller,0,3,0.14832,0.37857,119.0,8.50
84069589365750.png,right_controller,0,7,0.16549,0.39641,132.0,6.50
84069589365750.png,right_controller,0,11,0.17219,0.36029,64.0,5.50
84069589365750.png,right_controller,0,13,0.14847,0.74399,255.0,11.00
84069589365750.png,right_controller,0,16,0.14146,0.71004,245.0,11.00
84069611588149.png,right_controller,0,0,0.15176,0.22685,41.0,1.00
84069611588149.png,right_controller,0,2,0.15267,0.48537,156.0,8.00
84069611588149.png,right_controller,0,3,0.14818,0.37940,128.0,7.50
84069611588149.png,right_controller,0,7,0.16529,0.39848,128.0,6.00
84069611588149.png,right_controller,0,11,0.17204,0.36144,69.0,5.00
84069611588149.png,right_controller,0,13,0.14830,0.74586,250.0,12.00
84069611588149.png,right_controller,0,16,0.14131,0.71131,241.0,13.50
84069622710537.png,right_controller,0,2,0.14670,0.47572,172.0,9.00
84069622710537.png,right_controller,0,3,0.14253,0.35600,115.0,5.50
84069622710537.png,right_controller,0,7,0.15906,0.40152,136.0,9.00
84069622710537.png,right_controller,0,11,0.16570,0.37067,75.0,5.00
84069622710537.png,right_controller,0,13,0.14219,0.74662,255.0,11.00
84069622710537.png,right_controller,0,16,0.13546,0.69660,255.0,10.50
84069644885241.png,right_controller,0,2,0.14744,0.48559,154.0,9.50
84069644885241.png,right_controller,0,3,0.14396,0.35145,101.0,7.50
84069644885241.png,right_controller,0,7,0.15946,0.42102,143.0,10.50
84069644885241.png,right_controller,0,11,0.16620,0.39092,83.0,7.00
84069644885241.png,right_controller,0,13,0.14292,0.75963,255.0,11.50
84069644885241.png,right_controller,0,16,0.13662,0.69662,233.0,11.50
84069655949464.png,right_controller,0,0,0.14223,0.16708,32.0,1.00
84069655949464.png,right_controller,0,2,0.14208,0.46356,172.0,9.00
84069655949464.png,right_controller,0,3,0.13826,0.32632,105.0,7.00
84069655949464.png,right_controller,0,7,0.15428,0.40940,156.0,7.00
84069655949464.png,right_controller,0,11,0.16099,0.38994,82.0,6.50
84069655949464.png,right_controller,0,13,0.13758,0.74777,255.0,13.50
84069655949464.png,right_controller,0,16,0.13106,0.67586,235.0,12.00
84069678189633.png,right_controller,0,2,0.14230,0.44395,171.0,9.50
84069678189633.png,right_controller,0,3,0.13772,0.32267,113.0,7.00
84069678189633.png,right_controller,0,7,0.15479,0.38494,152.0,7.50
84069678189633.png,right_controller,0,11,0.16127,0.37117,93.0,6.50
84069678189633.png,right_controller,0,13,0.13773,0.72795,255.0,13.50
84069678189633.png,right_controller,0,16,0.13079,0.66697,237.0,12.00
84069689272947.png,right_controller,0,0,0.14263,0.12093,27.0,1.00
84069689272947.png,right_controller,0,2,0.14114,0.43774,155.0,7.00
84069689272947.png,right_controller,0,3,0.13832,0.27925,100.0,6.00
84069689272947.png,right_controller,0,7,0.15226,0.41797,161.0,9.50
84069689272947.png,right_controller,0,9,0.17573,0.12427,27.0,1.00
84069689272947.png,right_controller,0,11,0.15829,0.42322,91.0,7.00
84069689272947.png,right_controller,0,13,0.13595,0.74186,255.0,13.00
84069689272947.png,right_controller,0,16,0.13039,0.63764,235.0,10.50
84069711471294.png,right_controller,0,2,0.14164,0.41326,137.0,9.50
84069711471294.png,right_controller,0,3,0.13858,0.26237,92.0,5.00
84069711471294.png,right_controller,0,7,0.15245,0.39874,141.0,9.50
84069711471294.png,right_controller,0,9,0.17478,0.12587,33.0,2.00
84069711471294.png,right_controller,0,11,0.15783,0.41596,94.0,6.50
84069711471294.png,right_controller,0,13,0.13598,0.72258,255.0,14.50
84069711471294.png,right_controller,0,16,0.13050,0.61873,205.0,9.50
84069722565277.png,right_controller,0,2,0.14314,0.37927,151.0,9.00
84069722565277.png,right_controller,0,3,0.14088,0.21246,83.0,5.50
84069722565277.png,right_controller,0,7,0.15280,0.40017,139.0,9.50
84069722565277.png,right_controller,0,9,0.17359,0.17208,32.0,1.50
84069722565277.png,right_controller,0,11,0.15723,0.44765,106.0,7.00
84069722565277.png,right_controller,0,13,0.13663,0.70676,254.0,15.00
84069722565277.png,right_controller,0,16,0.13207,0.57361,198.0,8.50
84069744761706.png,right_controller,0,2,0.14391,0.37922,116.0,5.50
84069744761706.png,right_controller,0,3,0.14141,0.21662,64.0,2.50
84069744761706.png,right_controller,0,7,0.15380,0.39686,149.0,9.00
84069744761706.png,right_controller,0,9,0.17478,0.16883,42.0,3.00
84069744761706.png,right_controller,0,11,0.15835,0.44354,101.0,7.00
84069744761706.png,right_controller,0,13,0.13753,0.70484,236.0,11.50
84069744761706.png,right_controller,0,16,0.13276,0.57600,164.0,8.00
84069755833773.png,right_controller,0,2,0.14603,0.34171,120.0,6.50
84069755833773.png,right_controller,0,7,0.15522,0.38528,149.0,9.00
84069755833773.png,right_controller,0,9,0.17500,0.20332,46.0,1.50
84069755833773.png,right_controller,0,11,0.15906,0.46011,109.0,7.50
84069755833773.png,right_controller,0,13,0.13906,0.67996,245.0,13.00
84069755833773.png,right_controller,0,16,0.13480,0.53402,164.0,10.50
84069778008482.png,right_controller,0,2,0.14811,0.32365,110.0,7.00
84069778008482.png,right_controller,0,3,0.14644,0.15177,54.0,2.50
84069778008482.png,right_controller,0,7,0.15645,0.38221,133.0,8.50
84069778008482.png,right_controller,0,9,0.17498,0.22407,48.0,2.00
84069778008482.png,right_controller,0,11,0.15954,0.47174,111.0,8.50
84069778008482.png,right_controller,0,13,0.14050,0.66859,233.0,11.00
84069778008482.png,right_controller,0,16,0.13688,0.51171,133.0,8.00
84069789100579.png,right_controller,0,2,0.14994,0.29852,90.0,5.00
84069789100579.png,right_controller,0,3,0.14784,0.13277,48.0,2.00
84069789100579.png,right_controller,0,7,0.15839,0.36517,129.0,8.00
84069789100579.png,right_controller,0,9,0.17647,0.23530,55.0,3.50
84069789100579.png,right_controller,0,11,0.16125,0.46961,114.0,7.00
84069789100579.png,right_controller,0,13,0.14223,0.64697,208.0,10.50
84069789100579.png,right_controller,0,16,0.13840,0.48908,147.0,7.00
84069811300087.png,right_controller,0,2,0.14989,0.30273,90.0,4.50
84069811300087.png,right_controller,0,3,0.14766,0.13941,37.0,1.00
84069811300087.png,right_controller,0,7,0.15856,0.36505,119.0,7.00
84069811300087.png,right_controller,0,9,0.17701,0.22977,61.0,3.50
84069811300087.png,right_controller,0,11,0.16164,0.46594,120.0,7.50
84069811300087.png,right_controller,0,13,0.14236,0.64917,199.0,11.50
84069811300087.png,right_controller,0,16,0.13835,0.49504,121.0,4.50
84069822435718.png,right_controller,0,2,0.15378,0.26762,84.0,4.50
84069822435718.png,right_controller,0,7,0.16157,0.35324,122.0,9.00
84069822435718.png,right_controller,0,9,0.17866,0.26475,62.0,4.00
84069822435718.png,right_controller,0,11,0.16384,0.48058,114.0,7.50
84069822435718.png,right_controller,0,13,0.14558,0.62305,190.0,9.50
84069822435718.png,right_controller,0,16,0.14225,0.45479,123.0,7.00
84069844583877.png,right_controller,0,2,0.15516,0.25150,79.0,5.50
84069844583877.png,right_controller,0,7,0.16197,0.35317,130.0,9.00
84069844583877.png,right_controller,0,9,0.17783,0.28766,61.0,3.50
84069844583877.png,right_controller,0,11,0.16350,0.49455,101.0,8.00
84069844583877.png,right_controller,0,13,0.14632,0.61325,184.0,9.50
84069844583877.png,right_controller,0,16,0.14378,0.43211,113.0,5.00
84069855681305.png,right_controller,0,2,0.15813,0.23143,66.0,5.00
84069855681305.png,right_controller,0,7,0.16456,0.34388,123.0,7.00
84069855681305.png,right_controller,0,9,0.17972,0.30549,63.0,3.50
84069855681305.png,right_controller,0,11,0.16569,0.49937,109.0,9.00
84069855681305.png,right_controller,0,13,0.14898,0.59648,179.0,10.00
84069855681305.png,right_controller,0,16,0.14670,0.41038,114.0,6.00
84069877913248.png,right_controller,0,2,0.15829,0.22340,58.0,2.50
84069877913248.png,right_controller,0,7,0.16498,0.33026,108.0,6.50
84069877913248.png,right_controller,0,9,0.17992,0.29474,62.0,3.50
84069877913248.png,right_controller,0,11,0.16602,0.48582,115.0,7.00
84069877913248.png,right_controller,0,13,0.14915,0.58673,166.0,10.00
84069877913248.png,right_controller,0,16,0.14652,0.40806,93.0,3.00
84069888991965.png,right_controller,0,2,0.16272,0.20615,64.0,3.00
84069888991965.png,right_controller,0,7,0.16852,0.33098,111.0,6.50
84069888991965.png,right_controller,0,9,0.18238,0.32614,74.0,3.50
84069888991965.png,right_controller,0,11,0.16891,0.50341,122.0,8.50
84069888991965.png,right_controller,0,13,0.15303,0.57471,158.0,9.00
84069888991965.png,right_controller,0,16,0.15115,0.38348,95.0,6.00
84069911158338.png,right_controller,0,2,0.16262,0.20823,56.0,2.50
84069911158338.png,right_controller,0,4,0.18674,0.23285,34.0,1.00
84069911158338.png,right_controller,0,7,0.16860,0.32930,102.0,6.50
84069911158338.png,right_controller,0,9,0.18265,0.32033,79.0,3.50
84069911158338.png,right_controller,0,11,0.16911,0.49909,108.0,6.00
84069911158338.png,right_controller,0,13,0.15302,0.57548,157.0,7.00
84069922251286.png,right_controller,0,2,0.16554,0.18371,56.0,2.00
84069922251286.png,right_controller,0,4,0.18741,0.25939,36.0,1.00
84069922251286.png,right_controller,0,7,0.17118,0.31190,104.0,7.00
84069922251286.png,right_controller,0,9,0.18410,0.33027,83.0,3.50
84069922251286.png,right_controller,0,11,0.17107,0.49478,106.0,7.00
84069922251286.png,right_controller,0,13,0.15553,0.55303,153.0,6.50
84069922251286.png,right_controller,0,16,0.15360,0.36423,83.0,4.00
84069944493718.png,right_controller,0,2,0.16647,0.17932,53.0,2.00
84069944493718.png,right_controller,0,4,0.18802,0.26162,42.0,1.00
84069944493718.png,right_controller,0,7,0.17216,0.30565,110.0,6.00
84069944493718.png,right_controller,0,9,0.18493,0.32721,76.0,5.50
84069944493718.png,right_controller,0,11,0.17198,0.48936,110.0,7.50
84069944493718.png,right_controller,0,13,0.15644,0.54782,142.0,7.00
84069944493718.png,right_controller,0,15,0.19898,0.09177,28.0,1.00
84069944493718.png,right_controller,0,16,0.15441,0.36218,86.0,4.00
84069955570197.png,right_controller,0,2,0.17009,0.17159,56.0,3.00
84069955570197.png,right_controller,0,4,0.19045,0.28381,41.0,1.00
84069955570197.png,right_controller,0,7,0.17530,0.30747,106.0,4.50
84069955570197.png,right_controller,0,9,0.18744,0.34566,83.0,4.50
84069955570197.png,right_controller,0,11,0.17475,0.49985,112.0,6.00
84069955570197.png,right_controller,0,13,0.15976,0.54238,141.0,6.50
84069955570197.png,right_controller,0,15,0.20137,0.11318,26.0,1.00
84069955570197.png,right_controller,0,16,0.15812,0.35024,81.0,4.00
84069977796056.png,right_controller,0,2,0.17035,0.17885,52.0,3.00
84069977796056.png,right_controller,0,4,0.19111,0.27942,44.0,1.50
84069977796056.png,right_controller,0,7,0.17562,0.31374,102.0,6.00
84069977796056.png,right_controller,0,9,0.18796,0.34581,81.0,5.00
84069977796056.png,right_controller,0,11,0.17518,0.50323,113.0,7.00
84069977796056.png,right_controller,0,13,0.16009,0.54915,147.0,5.00
84069977796056.png,right_controller,0,15,0.20197,0.11104,24.0,1.00
84069977796056.png,right_controller,0,16,0.15844,0.35668,79.0,2.50
84069988886785.png,right_controller,0,2,0.17323,0.18120,49.0,2.00
84069988886785.png,right_controller,0,4,0.19298,0.29146,44.0,1.50
84069988886785.png,right_controller,0,7,0.17790,0.32428,92.0,5.00
84069988886785.png,right_controller,0,9,0.18969,0.36245,82.0,4.50
84069988886785.png,right_controller,0,11,0.17712,0.51779,118.0,9.00
84069988886785.png,right_controller,0,13,0.16265,0.55352,146.0,7.00
84069988886785.png,right_controller,0,15,0.20367,0.12645,27.0,1.00
84069988886785.png,right_controller,0,16,0.16153,0.35330,67.0,2.50
84070011036564.png,right_controller,0,2,0.17317,0.17604,51.0,1.50
84070011036564.png,right_controller,0,4,0.19266,0.28724,37.0,1.50
84070011036564.png,right_controller,0,7,0.17810,0.31301,104.0,8.00
84070011036564.png,right_controller,0,9,0.18979,0.35083,89.0,4.50
84070011036564.png,right_controller,0,11,0.17729,0.50512,108.0,9.00
84070011036564.png,right_controller,0,13,0.16264,0.54655,149.0,7.00
84070011036564.png,right_controller,0,15,0.20361,0.11778,28.0,1.00
84070011036564.png,right_controller,0,16,0.16121,0.35337,79.0,3.00
84070022186479.png,right_controller,0,2,0.17542,0.18491,50.0,2.00
84070022186479.png,right_controller,0,4,0.19499,0.28994,44.0,1.50
84070022186479.png,right_controller,0,7,0.18009,0.32496,96.0,6.00
84070022186479.png,right_controller,0,9,0.19179,0.36002,88.0,4.50
84070022186479.png,right_controller,0,11,0.17926,0.51619,119.0,10.00
84070022186479.png,right_controller,0,13,0.16482,0.55574,151.0,5.50
84070022186479.png,right_controller,0,15,0.20572,0.12429,27.0,1.00
84070022186479.png,right_controller,0,16,0.16368,0.35857,68.0,2.50
84070044419928.png,right_controller,0,2,0.17642,0.18383,51.0,3.50
84070044419928.png,right_controller,0,4,0.19610,0.29069,45.0,1.50
84070044419928.png,right_controller,0,7,0.18121,0.32176,107.0,5.50
84070044419928.png,right_controller,0,9,0.19298,0.35748,73.0,4.50
84070044419928.png,right_controller,0,11,0.18043,0.51264,114.0,7.00
84070044419928.png,right_controller,0,13,0.16587,0.55369,149.0,7.50
84070044419928.png,right_controller,0,15,0.20689,0.12322,28.0,1.00
84070044419928.png,right_controller,0,16,0.16462,0.35935,66.0,2.50
84070055498025.png,right_controller,0,2,0.17920,0.20083,50.0,1.50
84070055498025.png,right_controller,0,4,0.20020,0.28671,41.0,1.50
84070055498025.png,right_controller,0,7,0.18418,0.33723,99.0,6.50
84070055498025.png,right_controller,0,9,0.19661,0.36197,88.0,4.50
84070055498025.png,right_controller,0,11,0.18376,0.52247,115.0,9.00
84070055498025.png,right_controller,0,13,0.16888,0.56893,141.0,7.50
84070055498025.png,right_controller,0,15,0.21078,0.12371,32.0,1.00
84070055498025.png,right_controller,0,16,0.16756,0.37415,76.0,2.50
84070077653930.png,right_controller,0,2,0.18058,0.19059,51.0,3.00
84070077653930.png,right_controller,0,4,0.20035,0.30099,46.0,1.50
84070077653930.png,right_controller,0,7,0.18523,0.33321,96.0,6.00
84070077653930.png,right_controller,0,9,0.19703,0.37139,79.0,4.00
84070077653930.png,right_controller,0,11,0.18446,0.52539,105.0,6.00
84070077653930.png,right_controller,0,13,0.17000,0.56067,143.0,7.00
84070077653930.png,right_controller,0,16,0.16890,0.36213,76.0,2.00
84070088744921.png,right_controller,0,2,0.18517,0.18930,44.0,2.00
84070088744921.png,right_controller,0,4,0.20515,0.29711,37.0,1.00
84070088744921.png,right_controller,0,7,0.19056,0.31881,94.0,5.50
84070088744921.png,right_controller,0,9,0.20254,0.35391,86.0,3.50
84070088744921.png,right_controller,0,11,0.18995,0.50623,98.0,7.00
84070088744921.png,right_controller,0,13,0.17484,0.55397,139.0,6.50
84070088744921.png,right_controller,0,15,0.21630,0.12435,26.0,1.00
84070088744921.png,right_controller,0,16,0.17297,0.37075,80.0,4.00
84070110910729.png,right_controller,0,2,0.18546,0.19583,43.0,2.00
84070110910729.png,right_controller,0,4,0.20562,0.29842,38.0,1.00
84070110910729.png,right_controller,0,7,0.19063,0.32937,92.0,5.00
84070110910729.png,right_controller,0,9,0.20267,0.36235,62.0,3.50
84070110910729.png,right_controller,0,11,0.19002,0.51666,98.0,6.00
84070110910729.png,right_controller,0,13,0.17509,0.56162,144.0,6.50
84070110910729.png,right_controller,0,15,0.21656,0.12977,24.0,1.00
84070110910729.png,right_controller,0,16,0.17348,0.37314,81.0,4.00
84070122015325.png,right_controller,0,7,0.19517,0.31497,109.0,5.00
84070122015325.png,right_controller,0,9,0.20784,0.33406,76.0,5.50
84070122015325.png,right_controller,0,11,0.19499,0.49164,94.0,6.50
84070122015325.png,right_controller,0,13,0.17908,0.55919,127.0,6.50
84070122015325.png,right_controller,0,16,0.17649,0.39105,73.0,2.00
84070144262547.png,right_controller,0,2,0.18835,0.24226,59.0,2.00
84070144262547.png,right_controller,0,4,0.21289,0.26239,41.0,1.00
84070144262547.png,right_controller,0,7,0.19453,0.35785,97.0,6.00
84070144262547.png,right_controller,0,9,0.20880,0.34640,66.0,2.50
84070144262547.png,right_controller,0,11,0.19517,0.52131,93.0,6.00
84070144262547.png,right_controller,0,13,0.17888,0.59933,128.0,7.50
84070144262547.png,right_controller,0,16,0.17666,0.42133,82.0,2.50
84070155320252.png,right_controller,0,2,0.19189,0.22955,49.0,2.00
84070155320252.png,right_controller,0,4,0.21551,0.26047,39.0,1.50
84070155320252.png,right_controller,0,7,0.19852,0.33235,87.0,5.00
84070155320252.png,right_controller,0,9,0.21238,0.32514,62.0,3.00
84070155320252.png,right_controller,0,11,0.19900,0.49480,104.0,5.50
84070155320252.png,right_controller,0,13,0.18244,0.58201,149.0,6.50
84070155320252.png,right_controller,0,15,0.22660,0.08956,24.0,1.00
84070155320252.png,right_controller,0,16,0.17963,0.42062,77.0,2.50
84070177513701.png,right_controller,0,2,0.19372,0.22588,58.0,3.50
84070177513701.png,right_controller,0,4,0.21555,0.28906,38.0,1.00
84070177513701.png,right_controller,0,7,0.19903,0.35188,86.0,6.00
84070177513701.png,right_controller,0,9,0.21189,0.36379,67.0,4.00
84070177513701.png,right_controller,0,11,0.19886,0.52721,86.0,6.00
84070177513701.png,right_controller,0,13,0.18361,0.58624,140.0,7.00
84070177513701.png,right_controller,0,16,0.18204,0.40242,88.0,3.50
84070188689646.png,right_controller,0,2,0.19724,0.24931,53.0,2.00
84070188689646.png,right_controller,0,7,0.20340,0.35678,106.0,4.00
84070188689646.png,right_controller,0,9,0.21747,0.34168,64.0,3.50
84070188689646.png,right_controller,0,11,0.20394,0.51596,101.0,6.00
84070188689646.png,right_controller,0,13,0.18770,0.60141,133.0,7.50
84070188689646.png,right_controller,0,16,0.18546,0.43305,73.0,2.50
84070210802990.png,right_controller,0,2,0.19760,0.26368,55.0,2.00
84070210802990.png,right_controller,0,7,0.20412,0.36526,96.0,4.00
84070210802990.png,right_controller,0,9,0.21897,0.33598,54.0,3.00
84070210802990.png,right_controller,0,11,0.20509,0.51678,93.0,7.00
84070210802990.png,right_controller,0,13,0.18839,0.61273,143.0,7.00
84070210802990.png,right_controller,0,16,0.18594,0.44779,78.0,3.00
84070221880442.png,right_controller,0,2,0.20103,0.28254,55.0,1.50
84070221880442.png,right_controller,0,3,0.19961,0.13084,27.0,1.00
84070221880442.png,right_controller,0,7,0.20809,0.37159,100.0,6.00
84070221880442.png,right_controller,0,9,0.22384,0.32286,56.0,3.00
84070221880442.png,right_controller,0,11,0.20958,0.51141,87.0,5.50
84070221880442.png,right_controller,0,13,0.19223,0.62514,147.0,7.00
